G,Date,Age,Tm,game_location,Opp,game_result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,FTR,hAST%,TOV%,AST-TOV,DREB%,OREB%,POSS,Year_Number,GmSc-Per-PTS,GmSc-Per-FT,FTR-Per-FGA,PTS-Per-TOV,PTS-Per-POSS,game_result-Per-PTS,PER,PER-Per-PTS,STLS-and-BLKS,STL-BLK-Per-PF,Won,High-3P%-Shooting,High-FG%-Shooting,Over-3-BLKs-and-STLs,Played-Above-Avg-Min,Above-Avg-FT%,Career-Stage,Above-Avg-PTS-Per-POSS,More-BLKs-Than-STLs,More-AST-Than-TOV,PTS-Cat,2P,2PA,2P%,2P%-Above-50%,More than 3 Fouls,FTR-Above-Avg,Less-Than-3-TOV
25,2005-12-23,20,CLE,1,IND,5,1.0,43,4.0,16.0,0.25,0.0,1.0,0.0,6.0,11.0,0.545,1.0,7.0,8.0,9.0,1.0,0.0,3.0,1.0,14.0,9.1,1.0,0.32979976442873965,0.375,0.27088036117381487,0.09029345372460497,3.0,0.875,0.125,22.84,3,0.65,1.5166666666666666,0.0234375,4.666666666666667,0.6129597197898424,0.35714285714285715,8.912534883720934,0.6366096345514952,1.0,0.3333333333333333,True,False,False,False,True,False,rising,False,False,True,below 20,4.0,15.0,0.26666666666666666,False,False,True,False
26,2005-12-26,20,CLE,1,CHI,11,1.0,44,12.0,25.0,0.48,0.0,5.0,0.0,8.0,12.0,0.667,1.0,7.0,8.0,6.0,2.0,2.0,2.0,0.0,32.0,26.1,14.0,0.5211726384364821,0.32,0.15503875968992248,0.05167958656330749,3.0,0.875,0.125,31.28,3,0.815625,3.2625,0.0128,16.0,1.0230179028132993,0.34375,28.282431818181824,0.883825994318182,4.0,2.0,True,False,False,True,True,False,rising,False,False,True,below 35,12.0,20.0,0.6,True,False,True,True
27,2005-12-27,20,CLE,0,NJN,-5,1.0,40,12.0,21.0,0.5710000000000001,1.0,5.0,0.2,6.0,9.0,0.667,1.0,9.0,10.0,8.0,2.0,0.0,4.0,3.0,31.0,25.7,-2.0,0.6132542037586548,0.2857142857142857,0.21462105969148224,0.10731052984574112,2.0,0.9,0.1,27.96,3,0.8290322580645161,4.283333333333333,0.013605442176870748,7.75,1.1087267525035764,-0.16129032258064516,31.010425000000012,1.000336290322581,2.0,0.5,False,False,True,False,True,False,rising,True,False,True,below 35,11.0,16.0,0.6875,True,False,False,False
28,2005-12-31,21,CLE,1,DET,13,1.0,44,11.0,22.0,0.5,2.0,5.0,0.4,6.0,7.0,0.857,1.0,6.0,7.0,7.0,4.0,1.0,5.0,2.0,30.0,24.9,5.0,0.5923000987166831,0.2727272727272727,0.18754186202277293,0.13395847287340923,1.4,0.8571428571428571,0.14285714285714285,29.08,3,0.83,4.1499999999999995,0.012396694214876032,6.0,1.031636863823934,0.43333333333333335,27.26202272727273,0.908734090909091,5.0,1.0,True,False,False,True,True,True,rising,False,False,True,below 35,9.0,17.0,0.5294117647058824,True,False,False,False
29,2006-01-04,21,CLE,0,MIL,7,1.0,45,12.0,29.0,0.414,2.0,8.0,0.25,6.0,7.0,0.857,2.0,9.0,11.0,11.0,5.0,1.0,4.0,1.0,32.0,29.2,8.0,0.4949729311678267,0.20689655172413793,0.23243528790279977,0.08452192287374537,2.75,0.8181818181818182,0.18181818181818182,34.08,4,0.9125,4.866666666666666,0.007134363852556481,8.0,0.9389671361502347,0.21875,31.050800000000006,0.9703375000000002,6.0,1.5,True,False,False,True,True,True,rising,False,False,True,below 35,10.0,21.0,0.47619047619047616,False,False,False,False
30,2006-01-05,21,CLE,1,HOU,-9,1.0,44,13.0,19.0,0.684,3.0,7.0,0.429,3.0,6.0,0.5,1.0,8.0,9.0,5.0,1.0,0.0,3.0,4.0,32.0,25.7,-10.0,0.7322654462242563,0.15789473684210525,0.1675041876046901,0.10050251256281406,1.6666666666666667,0.8888888888888888,0.1111111111111111,23.64,4,0.803125,8.566666666666666,0.008310249307479223,10.666666666666666,1.353637901861252,-0.28125,28.885545454545458,0.9026732954545456,1.0,0.3333333333333333,False,True,True,False,True,False,rising,True,False,True,below 35,10.0,12.0,0.8333333333333334,True,True,False,False
31,2006-01-07,21,CLE,1,MIL,8,1.0,45,14.0,22.0,0.636,3.0,7.0,0.429,4.0,9.0,0.444,2.0,5.0,7.0,6.0,0.0,1.0,0.0,1.0,35.0,30.6,4.0,0.6660323501427212,0.18181818181818182,0.18590240123934934,0.0,inf,0.7142857142857143,0.2857142857142857,23.96,4,0.8742857142857143,7.65,0.008264462809917356,0.0,1.4607679465776293,0.22857142857142856,33.63131111111112,0.9608946031746033,1.0,0.0,True,True,True,False,True,False,rising,True,True,True,above 35,11.0,15.0,0.7333333333333333,True,False,False,True
32,2006-01-10,21,CLE,1,NYK,-8,1.0,46,14.0,31.0,0.452,0.0,7.0,0.0,8.0,11.0,0.727,0.0,7.0,7.0,7.0,0.0,1.0,1.0,0.0,36.0,25.4,-2.0,0.4968944099378882,0.25806451612903225,0.1582815149802148,0.022611644997173545,7.0,1.0,0.0,36.84,4,0.7055555555555555,3.175,0.008324661810613943,36.0,0.9771986970684038,-0.2222222222222222,25.695173913043483,0.7137548309178745,1.0,1.0,False,False,False,False,True,True,rising,False,True,True,above 35,14.0,24.0,0.5833333333333334,True,False,False,True
33,2006-01-12,21,CLE,0,LAL,-1,1.0,40,11.0,22.0,0.5,2.0,3.0,0.667,4.0,9.0,0.444,0.0,2.0,2.0,9.0,0.0,0.0,5.0,2.0,28.0,16.1,5.0,0.532825880114177,0.18181818181818182,0.223463687150838,0.12414649286157667,1.8,1.0,0.0,30.96,4,0.5750000000000001,4.025,0.008264462809917356,5.6,0.9043927648578811,-0.03571428571428571,18.550825000000007,0.6625294642857146,0.0,0.0,False,True,False,False,True,False,rising,False,False,True,below 35,9.0,19.0,0.47368421052631576,False,False,False,False
34,2006-01-14,21,CLE,0,PHO,-9,1.0,43,18.0,28.0,0.643,5.0,8.0,0.625,5.0,5.0,1.0,0.0,7.0,7.0,8.0,1.0,0.0,1.0,1.0,46.0,40.9,-5.0,0.757201646090535,0.17857142857142858,0.20317460317460317,0.025396825396825397,8.0,1.0,0.0,31.2,4,0.8891304347826087,8.18,0.006377551020408163,46.0,1.4743589743589745,-0.1956521739130435,46.760023255813955,1.0165222446916078,1.0,1.0,False,True,True,False,True,True,rising,True,False,True,above 35,13.0,20.0,0.65,True,False,False,True
35,2006-01-15,21,CLE,0,POR,-2,1.0,41,10.0,26.0,0.385,1.0,5.0,0.2,8.0,11.0,0.727,2.0,11.0,13.0,7.0,1.0,3.0,2.0,3.0,29.0,23.1,12.0,0.46437149719775817,0.3076923076923077,0.17402113113735238,0.04972032318210068,3.5,0.8461538461538461,0.15384615384615385,30.84,4,0.7965517241379311,2.8875,0.01183431952662722,14.5,0.940337224383917,-0.06896551724137931,26.667097560975613,0.9195550883095038,4.0,2.0,False,False,False,True,True,True,rising,False,True,True,below 35,9.0,21.0,0.42857142857142855,False,False,False,True
36,2006-01-18,21,CLE,0,DEN,-1,1.0,41,7.0,20.0,0.35,2.0,6.0,0.33299999999999996,8.0,15.0,0.5329999999999999,2.0,9.0,11.0,9.0,0.0,0.0,2.0,5.0,24.0,16.4,-3.0,0.4423963133640553,0.4,0.2360655737704918,0.05245901639344262,4.5,0.8181818181818182,0.18181818181818182,26.6,4,0.6833333333333332,2.05,0.02,12.0,0.9022556390977443,-0.041666666666666664,18.505097560975614,0.7710457317073173,0.0,0.0,False,False,False,False,True,False,rising,False,False,True,below 35,5.0,14.0,0.35714285714285715,False,True,True,True
37,2006-01-20,21,CLE,0,GSW,-20,1.0,35,5.0,22.0,0.22699999999999998,0.0,3.0,0.0,4.0,6.0,0.667,1.0,8.0,9.0,6.0,0.0,0.0,6.0,3.0,14.0,-0.1,-9.0,0.2816901408450704,0.18181818181818182,0.16282225237449116,0.16282225237449116,1.0,0.8888888888888888,0.1111111111111111,29.64,4,-0.0071428571428571435,-0.025,0.008264462809917356,2.3333333333333335,0.47233468286099867,-1.4285714285714286,-2.8422285714285747,-0.20301632653061247,0.0,0.0,False,False,False,False,False,False,rising,False,False,False,below 20,5.0,19.0,0.2631578947368421,False,False,False,False
38,2006-01-21,21,CLE,0,UTA,18,1.0,42,19.0,35.0,0.5429999999999999,4.0,8.0,0.5,9.0,11.0,0.818,0.0,5.0,5.0,8.0,2.0,0.0,3.0,4.0,51.0,37.8,20.0,0.6339341205717837,0.2571428571428571,0.15617374328940947,0.05856515373352855,2.6666666666666665,1.0,0.0,42.84,4,0.7411764705882352,4.199999999999999,0.007346938775510204,17.0,1.1904761904761905,0.35294117647058826,43.38235714285715,0.8506344537815128,2.0,0.6666666666666666,True,True,True,False,True,True,rising,True,False,True,above 35,15.0,27.0,0.5555555555555556,True,True,False,False
39,2006-01-24,21,CLE,1,IND,30,1.0,35,7.0,21.0,0.33299999999999996,2.0,5.0,0.4,7.0,10.0,0.7,0.0,7.0,7.0,8.0,2.0,2.0,1.0,0.0,23.0,20.0,33.0,0.44660194174757284,0.3333333333333333,0.2302158273381295,0.02877697841726619,8.0,1.0,0.0,26.4,4,0.8695652173913043,2.857142857142857,0.015873015873015872,23.0,0.8712121212121212,1.3043478260869565,26.757371428571428,1.1633639751552796,4.0,4.0,True,False,False,True,False,False,rising,False,False,True,below 35,5.0,16.0,0.3125,False,False,True,True
40,2006-01-25,21,CLE,0,ATL,9,1.0,45,11.0,22.0,0.5,1.0,5.0,0.2,15.0,20.0,0.75,1.0,8.0,9.0,6.0,3.0,1.0,5.0,2.0,38.0,30.2,10.0,0.6031746031746031,0.6818181818181818,0.1411764705882353,0.11764705882352941,1.2,0.8888888888888888,0.1111111111111111,34.8,4,0.7947368421052632,2.013333333333333,0.03099173553719008,7.6,1.0919540229885059,0.23684210526315788,31.774511111111124,0.8361713450292401,4.0,0.8,True,False,False,True,True,True,rising,True,False,True,above 35,10.0,17.0,0.5882352941176471,True,False,True,False
41,2006-01-27,21,CLE,0,IND,4,1.0,45,12.0,23.0,0.522,1.0,2.0,0.5,5.0,8.0,0.625,1.0,6.0,7.0,9.0,3.0,1.0,6.0,1.0,30.0,23.6,4.0,0.5597014925373134,0.21739130434782608,0.215311004784689,0.14354066985645933,1.5,0.8571428571428571,0.14285714285714285,31.52,4,0.7866666666666667,4.720000000000001,0.00945179584120983,5.0,0.9517766497461929,0.13333333333333333,25.008644444444453,0.8336214814814817,4.0,0.6666666666666666,True,True,True,True,True,False,rising,False,False,True,below 35,11.0,21.0,0.5238095238095238,True,False,False,False
42,2006-01-29,21,CLE,1,PHO,7,1.0,42,17.0,33.0,0.515,3.0,7.0,0.429,7.0,12.0,0.583,1.0,10.0,11.0,7.0,1.0,1.0,6.0,1.0,44.0,29.6,5.0,0.5684754521963824,0.21212121212121213,0.13539651837524178,0.11605415860735009,1.1666666666666667,0.9090909090909091,0.09090909090909091,43.28,4,0.6727272727272727,4.228571428571429,0.00642791551882461,7.333333333333333,1.0166358595194085,0.1590909090909091,33.278357142857146,0.7563262987012987,2.0,0.3333333333333333,True,True,True,False,True,False,rising,False,False,True,above 35,14.0,26.0,0.5384615384615384,True,False,False,False
43,2006-01-30,21,CLE,0,CHA,12,1.0,31,11.0,19.0,0.579,2.0,6.0,0.33299999999999996,6.0,11.0,0.545,1.0,5.0,6.0,6.0,5.0,1.0,4.0,2.0,30.0,26.4,30.0,0.6191950464396284,0.3157894736842105,0.17531044558071585,0.11687363038714389,1.5,0.8333333333333334,0.16666666666666666,26.84,4,0.88,4.3999999999999995,0.016620498614958446,7.5,1.1177347242921014,0.4,41.77887096774193,1.3926290322580643,6.0,1.5,True,False,True,True,False,False,rising,True,False,True,below 35,9.0,13.0,0.6923076923076923,True,False,True,False
44,2006-02-01,21,CLE,1,NJN,6,1.0,44,8.0,21.0,0.381,0.0,2.0,0.0,10.0,12.0,0.833,0.0,11.0,11.0,10.0,1.0,1.0,4.0,2.0,26.0,20.9,5.0,0.4868913857677903,0.47619047619047616,0.24570024570024568,0.09828009828009827,2.5,1.0,0.0,30.28,4,0.8038461538461538,2.09,0.022675736961451247,6.5,0.8586525759577278,0.23076923076923078,21.767636363636367,0.8372167832167834,2.0,0.5,True,False,False,False,True,True,rising,False,False,True,below 35,8.0,19.0,0.42105263157894735,False,False,True,False
45,2006-02-02,21,CLE,0,MIA,-28,1.0,39,12.0,29.0,0.414,2.0,5.0,0.4,3.0,3.0,1.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,0.0,29.0,20.3,-15.0,0.47658175842235,0.10344827586206896,0.18217306441119063,0.02602472348731295,7.0,0.8,0.2,30.32,4,0.7000000000000001,6.766666666666667,0.0035671819262782403,29.0,0.9564643799472295,-0.9655172413793104,24.34605128205128,0.8395190097259062,1.0,1.0,False,False,False,False,True,True,rising,False,False,True,below 35,10.0,24.0,0.4166666666666667,False,False,False,True
46,2006-02-04,21,CLE,1,PHI,-5,1.0,47,10.0,17.0,0.588,2.0,7.0,0.28600000000000003,9.0,10.0,0.9,2.0,2.0,4.0,6.0,2.0,1.0,4.0,0.0,31.0,27.6,-7.0,0.7126436781609196,0.5294117647058824,0.1889763779527559,0.12598425196850394,1.5,0.5,0.5,23.4,4,0.8903225806451613,3.066666666666667,0.03114186851211073,7.75,1.324786324786325,-0.16129032258064516,28.447872340425533,0.9176733013040494,3.0,0.75,False,False,True,False,True,True,rising,True,False,True,below 35,8.0,10.0,0.8,True,False,True,False
47,2006-02-06,21,CLE,1,MIL,3,1.0,45,9.0,20.0,0.45,2.0,7.0,0.28600000000000003,2.0,4.0,0.5,0.0,9.0,9.0,12.0,0.0,2.0,4.0,4.0,22.0,17.7,-3.0,0.5022831050228311,0.1,0.316622691292876,0.10554089709762533,3.0,1.0,0.0,25.76,4,0.8045454545454546,8.85,0.005,5.5,0.8540372670807453,0.13636363636363635,18.704555555555558,0.8502070707070708,2.0,0.5,True,False,False,False,True,False,rising,False,True,True,below 35,7.0,13.0,0.5384615384615384,True,True,False,False
48,2006-02-08,21,CLE,0,MIN,6,1.0,45,11.0,34.0,0.324,1.0,5.0,0.2,12.0,17.0,0.706,1.0,10.0,11.0,8.0,1.0,0.0,0.0,3.0,35.0,22.7,10.0,0.41592394533571003,0.35294117647058826,0.15976035946080877,0.0,inf,0.9090909090909091,0.09090909090909091,40.480000000000004,4,0.6485714285714286,1.8916666666666666,0.010380622837370243,0.0,0.8646245059288536,0.17142857142857143,22.736288888888897,0.6496082539682542,1.0,0.0,True,False,False,False,True,False,rising,False,False,True,above 35,10.0,29.0,0.3448275862068966,False,False,True,True
49,2006-02-10,21,CLE,0,WAS,-12,1.0,45,6.0,23.0,0.261,0.0,3.0,0.0,6.0,8.0,0.75,1.0,8.0,9.0,8.0,1.0,0.0,2.0,2.0,18.0,10.4,-13.0,0.33582089552238803,0.2608695652173913,0.2173913043478261,0.05434782608695653,4.0,0.8888888888888888,0.1111111111111111,27.52,4,0.5777777777777778,1.7333333333333334,0.011342155009451795,9.0,0.6540697674418605,-0.6666666666666666,9.691888888888892,0.5384382716049384,1.0,0.5,False,False,False,False,True,True,rising,False,False,True,below 20,6.0,20.0,0.3,False,False,False,True
50,2006-02-11,21,CLE,1,GSW,-8,1.0,43,10.0,17.0,0.588,5.0,6.0,0.833,8.0,8.0,1.0,1.0,4.0,5.0,6.0,1.0,2.0,2.0,5.0,33.0,29.6,-15.0,0.7932692307692307,0.47058823529411764,0.20833333333333331,0.06944444444444445,3.0,0.8,0.2,21.52,4,0.896969696969697,3.7,0.02768166089965398,16.5,1.533457249070632,-0.24242424242424243,34.02344186046512,1.0310133897110643,3.0,1.5,False,True,True,False,True,True,rising,True,True,True,below 35,5.0,11.0,0.45454545454545453,False,True,True,True
51,2006-02-13,21,CLE,1,SAS,14,1.0,40,19.0,33.0,0.5760000000000001,1.0,3.0,0.33299999999999996,5.0,8.0,0.625,2.0,1.0,3.0,5.0,4.0,0.0,2.0,0.0,44.0,34.5,12.0,0.5978260869565218,0.15151515151515152,0.11415525114155252,0.04566210045662101,2.5,0.3333333333333333,0.6666666666666666,36.52,4,0.7840909090909091,6.9,0.004591368227731864,22.0,1.2048192771084336,0.3181818181818182,42.090125,0.95659375,4.0,2.0,True,False,True,True,True,False,rising,True,False,True,above 35,18.0,30.0,0.6,True,False,False,True
52,2006-02-15,21,CLE,0,BOS,4,1.0,53,16.0,32.0,0.5,0.0,5.0,0.0,11.0,15.0,0.733,1.0,11.0,12.0,11.0,2.0,4.0,2.0,5.0,43.0,37.9,5.0,0.549520766773163,0.34375,0.21103117505995203,0.03836930455635491,5.5,0.9166666666666666,0.08333333333333333,39.6,4,0.8813953488372093,3.4454545454545453,0.0107421875,21.5,1.0858585858585859,0.09302325581395349,34.63688679245283,0.8055089951733215,6.0,3.0,True,False,False,True,True,True,rising,True,True,True,above 35,16.0,27.0,0.5925925925925926,True,True,True,True
53,2006-02-21,21,CLE,1,ORL,13,1.0,42,10.0,24.0,0.41700000000000004,1.0,5.0,0.2,5.0,7.0,0.7140000000000001,0.0,2.0,2.0,9.0,1.0,2.0,2.0,0.0,26.0,19.7,21.0,0.47575480329368713,0.20833333333333334,0.23483365949119372,0.05218525766470972,4.5,1.0,0.0,29.08,4,0.7576923076923077,3.94,0.008680555555555556,13.0,0.8940852819807429,0.5,21.95785714285714,0.8445329670329669,3.0,1.5,True,False,False,False,True,False,rising,False,True,True,below 35,9.0,19.0,0.47368421052631576,False,False,False,True
54,2006-02-22,21,CLE,0,PHI,-9,1.0,43,13.0,24.0,0.542,1.0,4.0,0.25,6.0,10.0,0.6,3.0,3.0,6.0,5.0,2.0,1.0,6.0,3.0,33.0,21.8,-7.0,0.5739130434782609,0.25,0.12578616352201258,0.1509433962264151,0.8333333333333334,0.5,0.5,31.4,4,0.6606060606060606,3.6333333333333333,0.010416666666666666,5.5,1.0509554140127388,-0.2727272727272727,24.310674418604656,0.7366871035940805,3.0,0.5,False,False,True,False,True,False,rising,False,False,False,below 35,12.0,20.0,0.6,True,False,False,False
55,2006-02-24,21,CLE,1,WAS,-8,1.0,47,7.0,21.0,0.33299999999999996,3.0,8.0,0.375,8.0,19.0,0.42100000000000004,0.0,7.0,7.0,9.0,1.0,0.0,4.0,2.0,25.0,13.3,-8.0,0.41631973355537055,0.38095238095238093,0.20918070889018014,0.09296920395119117,2.25,1.0,0.0,33.36,4,0.532,1.6625,0.018140589569160998,6.25,0.749400479616307,-0.32,12.356234042553197,0.4942493617021279,1.0,0.25,False,False,False,False,True,False,rising,False,False,True,below 35,4.0,13.0,0.3076923076923077,False,False,True,False
56,2006-02-26,21,CLE,0,DET,-12,1.0,37,9.0,20.0,0.45,2.0,3.0,0.667,2.0,3.0,0.667,1.0,8.0,9.0,7.0,0.0,0.0,3.0,3.0,22.0,15.0,-17.0,0.5134189031505251,0.1,0.22275258552108193,0.0954653937947494,2.3333333333333335,0.8888888888888888,0.1111111111111111,23.32,4,0.6818181818181818,7.5,0.005,7.333333333333333,0.9433962264150944,-0.5454545454545454,19.069864864864872,0.8668120393120397,0.0,0.0,False,True,False,False,False,False,rising,False,False,True,below 35,7.0,17.0,0.4117647058823529,False,False,False,False
57,2006-02-27,21,CLE,1,DET,-12,1.0,46,9.0,22.0,0.409,0.0,3.0,0.0,8.0,10.0,0.8,1.0,3.0,4.0,6.0,0.0,1.0,5.0,0.0,26.0,14.9,-10.0,0.48598130841121495,0.36363636363636365,0.15894039735099338,0.13245033112582782,1.2,0.75,0.25,30.4,4,0.573076923076923,1.8625,0.01652892561983471,5.2,0.8552631578947368,-0.46153846153846156,14.334260869565213,0.5513177257525081,1.0,0.2,False,False,False,False,True,True,rising,False,True,True,below 35,9.0,19.0,0.47368421052631576,False,False,True,False
58,2006-03-01,21,CLE,1,SAC,-7,1.0,44,7.0,21.0,0.33299999999999996,1.0,4.0,0.25,4.0,7.0,0.5710000000000001,1.0,6.0,7.0,12.0,1.0,2.0,5.0,1.0,19.0,13.8,-5.0,0.3905447070914697,0.19047619047619047,0.2903811252268602,0.12099213551119177,2.4,0.8571428571428571,0.14285714285714285,28.08,4,0.7263157894736842,3.45,0.009070294784580499,3.8,0.6766381766381767,-0.3684210526315789,14.107909090909093,0.7425215311004786,3.0,0.6,False,False,False,False,True,False,rising,False,True,True,below 20,6.0,17.0,0.35294117647058826,False,False,False,False
59,2006-03-02,21,CLE,0,CHI,1,1.0,46,11.0,27.0,0.40700000000000003,0.0,3.0,0.0,11.0,13.0,0.846,2.0,9.0,11.0,8.0,0.0,1.0,5.0,4.0,33.0,21.5,4.0,0.4973624717407687,0.4074074074074074,0.17325392528424474,0.10828370330265295,1.6,0.8181818181818182,0.18181818181818182,35.72,4,0.6515151515151515,1.9545454545454546,0.015089163237311385,6.6,0.9238521836506159,0.030303030303030304,21.353282608695654,0.6470691699604744,1.0,0.2,True,False,False,False,True,True,rising,False,True,True,below 35,11.0,24.0,0.4583333333333333,False,True,True,False
60,2006-03-05,21,CLE,1,CHI,19,1.0,46,15.0,28.0,0.536,1.0,3.0,0.33299999999999996,6.0,6.0,1.0,0.0,9.0,9.0,7.0,2.0,0.0,3.0,3.0,37.0,28.8,23.0,0.5996758508914101,0.21428571428571427,0.17135862913096694,0.07343941248470012,2.3333333333333335,1.0,0.0,33.64,4,0.7783783783783784,4.8,0.007653061224489796,12.333333333333334,1.0998810939357908,0.5135135135135135,30.036739130434782,0.8118037602820212,2.0,0.6666666666666666,True,False,True,False,True,True,rising,True,False,True,above 35,14.0,25.0,0.56,True,False,False,False
61,2006-03-07,21,CLE,1,TOR,7,1.0,43,5.0,17.0,0.294,2.0,6.0,0.33299999999999996,5.0,6.0,0.833,1.0,11.0,12.0,8.0,1.0,0.0,2.0,2.0,17.0,14.5,14.0,0.4282115869017632,0.29411764705882354,0.26800670016750416,0.06700167504187604,4.0,0.9166666666666666,0.08333333333333333,20.64,4,0.8529411764705882,2.9,0.01730103806228374,8.5,0.8236434108527132,0.4117647058823529,15.512930232558142,0.9125253077975378,1.0,0.5,True,False,False,False,True,True,rising,False,False,True,below 20,3.0,11.0,0.2727272727272727,False,False,False,True
62,2006-03-08,21,CLE,0,TOR,1,1.0,44,13.0,24.0,0.542,1.0,3.0,0.33299999999999996,8.0,12.0,0.667,1.0,5.0,6.0,6.0,1.0,0.0,0.0,2.0,35.0,28.4,-4.0,0.5892255892255892,0.3333333333333333,0.1680672268907563,0.0,inf,0.8333333333333334,0.16666666666666666,28.28,4,0.8114285714285714,3.55,0.013888888888888888,0.0,1.2376237623762376,0.02857142857142857,31.187022727272733,0.8910577922077924,1.0,0.0,True,False,True,False,True,False,rising,True,False,True,above 35,12.0,21.0,0.5714285714285714,True,False,True,True
63,2006-03-10,21,CLE,0,ORL,-29,1.0,38,9.0,22.0,0.409,2.0,6.0,0.33299999999999996,5.0,6.0,0.833,2.0,5.0,7.0,2.0,2.0,1.0,5.0,0.0,25.0,14.8,-18.0,0.5030181086519114,0.22727272727272727,0.06279434850863422,0.15698587127158556,0.4,0.7142857142857143,0.2857142857142857,27.64,4,0.5920000000000001,2.96,0.010330578512396695,5.0,0.9044862518089725,-1.16,17.898315789473692,0.7159326315789477,3.0,0.6,False,False,False,False,True,True,rising,False,False,False,below 35,7.0,16.0,0.4375,False,False,False,False
64,2006-03-12,21,CLE,0,MIA,-6,1.0,45,11.0,27.0,0.40700000000000003,1.0,6.0,0.16699999999999998,24.0,28.0,0.857,2.0,5.0,7.0,4.0,0.0,1.0,5.0,2.0,47.0,31.5,-7.0,0.5831265508684864,0.8888888888888888,0.08113590263691683,0.10141987829614606,0.8,0.7142857142857143,0.2857142857142857,42.32,4,0.6702127659574468,1.3125,0.03292181069958847,9.4,1.110586011342155,-0.1276595744680851,31.991622222222226,0.6806728132387707,1.0,0.2,False,False,False,False,True,True,rising,True,True,False,above 35,10.0,21.0,0.47619047619047616,False,False,True,False
65,2006-03-14,21,CLE,0,DAL,-4,1.0,44,14.0,27.0,0.519,0.0,2.0,0.0,8.0,8.0,1.0,1.0,11.0,12.0,5.0,0.0,2.0,4.0,1.0,36.0,27.2,-8.0,0.5844155844155844,0.2962962962962963,0.1256281407035176,0.10050251256281408,1.25,0.9166666666666666,0.08333333333333333,33.519999999999996,4,0.7555555555555555,3.4,0.010973936899862825,9.0,1.0739856801909309,-0.1111111111111111,29.27272727272728,0.8131313131313134,2.0,0.5,False,False,True,False,True,True,rising,True,True,True,above 35,14.0,25.0,0.56,True,False,False,False
66,2006-03-17,21,CLE,1,POR,15,1.0,44,9.0,23.0,0.391,1.0,6.0,0.16699999999999998,8.0,10.0,0.8,2.0,7.0,9.0,5.0,6.0,0.0,1.0,2.0,27.0,24.9,14.0,0.4864864864864865,0.34782608695652173,0.14814814814814814,0.02962962962962963,5.0,0.7777777777777778,0.2222222222222222,26.4,4,0.9222222222222222,3.1125,0.015122873345935728,27.0,1.0227272727272727,0.5555555555555556,27.28900000000001,1.010703703703704,6.0,6.0,True,False,False,True,True,True,rising,False,False,True,below 35,8.0,17.0,0.47058823529411764,False,False,True,True
67,2006-03-19,21,CLE,1,LAL,1,1.0,46,10.0,24.0,0.41700000000000004,3.0,4.0,0.75,6.0,10.0,0.6,1.0,7.0,8.0,7.0,1.0,0.0,7.0,3.0,29.0,15.1,0.0,0.5043478260869565,0.25,0.16374269005847952,0.16374269005847952,1.0,0.875,0.125,34.4,4,0.5206896551724138,2.5166666666666666,0.010416666666666666,4.142857142857143,0.8430232558139535,0.034482758620689655,14.704152173913045,0.5070397301349325,1.0,0.14285714285714285,True,True,False,False,True,False,rising,False,False,False,below 35,7.0,20.0,0.35,False,False,False,False
68,2006-03-22,21,CLE,1,CHA,2,1.0,50,10.0,21.0,0.47600000000000003,1.0,5.0,0.2,16.0,23.0,0.696,0.0,11.0,11.0,12.0,0.0,1.0,5.0,4.0,37.0,29.3,5.0,0.5794831636648395,0.7619047619047619,0.2452733776188043,0.1021972406745018,2.4,1.0,0.0,36.12,4,0.7918918918918919,1.83125,0.036281179138321996,7.4,1.0243632336655593,0.05405405405405406,27.3512,0.7392216216216216,1.0,0.2,True,False,False,False,True,False,rising,False,True,True,above 35,9.0,16.0,0.5625,True,True,True,False
69,2006-03-24,21,CLE,1,BOS,12,1.0,44,13.0,26.0,0.5,4.0,8.0,0.5,6.0,8.0,0.75,3.0,4.0,7.0,8.0,2.0,3.0,0.0,2.0,36.0,34.4,8.0,0.6040268456375839,0.23076923076923078,0.21164021164021166,0.0,inf,0.5714285714285714,0.42857142857142855,26.52,4,0.9555555555555555,5.733333333333333,0.008875739644970414,0.0,1.3574660633484164,0.3333333333333333,38.63877272727273,1.0732992424242425,5.0,0.0,True,True,False,True,True,True,rising,True,True,True,above 35,9.0,18.0,0.5,False,False,False,True
